,sentences,paragraph
464,"They have forgotten the highest of all duties, the duty that one owes to one’s self.",117
465,"Of course, they are charitable.",117
466,They feed the hungry and clothe the beggar.,117
467,"But their own souls starve, and are naked.",117
468,Courage has gone out of our race.,117
469,Perhaps we never really had it.,117
470,"The terror of society, which is the basis of morals, the terror of God, which is the secret of religion—these are the two things that govern us.",117
471,And yet—”,117
472,"“Just turn your head a little more to the right, Dorian, like a good boy,” said the painter, deep in his work and conscious only that a look had come into the lad’s face that he had never seen there before.",118
473,"“And yet,” continued Lord Henry, in his low, musical voice, and with that graceful wave of the hand that was always so characteristic of him, and that he had even in his Eton days, “I believe that if one man were to live out his life fully and completely, were to give form to every feeling, expression to every thought, reality to every dream—I believe that the world would gain such a fresh impulse of joy that we would forget all the maladies of mediævalism, and return to the Hellenic ideal—to something finer, richer than the Hellenic ideal, it may be.",119
474,But the bravest man amongst us is afraid of himself.,119
475,The mutilation of the savage has its tragic survival in the self-denial that mars our lives.,119
476,We are punished for our refusals.,119
477,Every impulse that we strive to strangle broods in the mind and poisons us.,119
478,"The body sins once, and has done with its sin, for action is a mode of purification.",119
479,"Nothing remains then but the recollection of a pleasure, or the luxury of a regret.",119
480,The only way to get rid of a temptation is to yield to it.,119
481,"Resist it, and your soul grows sick with longing for the things it has forbidden to itself, with desire for what its monstrous laws have made monstrous and unlawful.",119
482,It has been said that the great events of the world take place in the brain.,119
483,"It is in the brain, and the brain only, that the great sins of the world take place also.",119
484,"You, Mr. Gray, you yourself, with your rose-red youth and your rose-white boyhood, you have had passions that have made you afraid, thoughts that have filled you with terror, day-dreams and sleeping dreams whose mere memory might stain your cheek with shame—”",119
485,"“Stop!” faltered Dorian Gray, “stop!",120
486,you bewilder me.,120
487,I don’t know what to say.,120
488,"There is some answer to you, but I cannot find it.",120
489,Don’t speak.,120
490,Let me think.,120
491,"Or, rather, let me try not to think.”",120
492,"For nearly ten minutes he stood there, motionless, with parted lips and eyes strangely bright.",121
493,He was dimly conscious that entirely fresh influences were at work within him.,121
494,Yet they seemed to him to have come really from himself.,121
495,"The few words that Basil’s friend had said to him—words spoken by chance, no doubt, and with wilful paradox in them—had touched some secret chord that had never been touched before, but that he felt was now vibrating and throbbing to curious pulses.",121
496,Music had stirred him like that.,122
497,Music had troubled him many times.,122
498,But music was not articulate.,122
499,"It was not a new world, but rather another chaos, that it created in us.",122
500,Words!,122
501,Mere words!,122
502,How terrible they were!,122
503,"How clear, and vivid, and cruel!",122
504,One could not escape from them.,122
505,And yet what a subtle magic there was in them!,122
506,"They seemed to be able to give a plastic form to formless things, and to have a music of their own as sweet as that of viol or of lute.",122
507,Mere words!,122
508,Was there anything so real as words?,122
509,Yes; there had been things in his boyhood that he had not understood.,123
510,He understood them now.,123
511,Life suddenly became fiery-coloured to him.,123
512,It seemed to him that he had been walking in fire.,123
513,Why had he not known it?,123
514,"With his subtle smile, Lord Henry watched him.",124
515,He knew the precise psychological moment when to say nothing.,124
516,He felt intensely interested.,124
517,"He was amazed at the sudden impression that his words had produced, and, remembering a book that he had read when he was sixteen, a book which had revealed to him much that he had not known before, he wondered whether Dorian Gray was passing through a similar experience.",124
518,He had merely shot an arrow into the air.,124
519,Had it hit the mark?,124
520,How fascinating the lad was!,124
521,"Hallward painted away with that marvellous bold touch of his, that had the true refinement and perfect delicacy that in art, at any rate comes only from strength.",125
522,He was unconscious of the silence.,125
523,"“Basil, I am tired of standing,” cried Dorian Gray suddenly.",126
524,“I must go out and sit in the garden.,126
525,The air is stifling here.”,126
526,"“My dear fellow, I am so sorry.",127
527,"When I am painting, I can’t think of anything else.",127
528,But you never sat better.,127
529,You were perfectly still.,127
530,And I have caught the effect I wanted—the half-parted lips and the bright look in the eyes.,127
531,"I don’t know what Harry has been saying to you, but he has certainly made you have the most wonderful expression.",127
532,I suppose he has been paying you compliments.,127
533,You mustn’t believe a word that he says.”,127
534,“He has certainly not been paying me compliments.,128
535,Perhaps that is the reason that I don’t believe anything he has told me.”,128
536,"“You know you believe it all,” said Lord Henry, looking at him with his dreamy languorous eyes.",129
537,“I will go out to the garden with you.,129
538,It is horribly hot in the studio.,129
539,"Basil, let us have something iced to drink, something with strawberries in it.”",129
540,"“Certainly, Harry.",130
541,"Just touch the bell, and when Parker comes I will tell him what you want.",130
542,"I have got to work up this background, so I will join you later on.",130
543,Don’t keep Dorian too long.,130
544,I have never been in better form for painting than I am to-day.,130
545,This is going to be my masterpiece.,130
546,It is my masterpiece as it stands.”,130
547,"Lord Henry went out to the garden and found Dorian Gray burying his face in the great cool lilac-blossoms, feverishly drinking in their perfume as if it had been wine.",131
