,sentences,paragraph
290,Among these there was one which attracted my mother farabove all the rest.,89
291,She appeared of a different stock.,89
292,"The four others weredark-eyed, hardy little vagrants; this child was thin and very fair.",89
293,"Herhair was the brightest living gold, and despite the poverty of herclothing, seemed to set a crown of distinction on her head.",89
294,"Her brow wasclear and ample, her blue eyes cloudless, and her lips and the moulding ofher face so expressive of sensibility and sweetness that none could beholdher without looking on her as of a distinct species, a being heaven-sent,and bearing a celestial stamp in all her features.",89
295,"The peasant woman, perceiving that my mother fixed eyes of wonder andadmiration on this lovely girl, eagerly communicated her history.",90
296,"She wasnot her child, but the daughter of a Milanese nobleman.",90
297,Her mother was aGerman and had died on giving her birth.,90
298,The infant had been placed withthese good people to nurse: they were better off then.,90
299,"They had not beenlong married, and their eldest child was but just born.",90
300,"The father of theircharge was one of those Italians nursed in the memory of the antique gloryof Italy—one among the _schiavi ognor frementi,_ who exertedhimself to obtain the liberty of his country.",90
301,He became the victim of itsweakness.,90
302,Whether he had died or still lingered in the dungeons of Austriawas not known.,90
303,His property was confiscated; his child became an orphan anda beggar.,90
304,"She continued with her foster parents and bloomed in their rudeabode, fairer than a garden rose among dark-leaved brambles.",90
305,"When my father returned from Milan, he found playing with me in the hall ofour villa a child fairer than pictured cherub—a creature who seemedto shed radiance from her looks and whose form and motions were lighterthan the chamois of the hills.",91
306,The apparition was soon explained.,91
307,With hispermission my mother prevailed on her rustic guardians to yield theircharge to her.,91
308,They were fond of the sweet orphan.,91
309,"Her presence had seemeda blessing to them, but it would be unfair to her to keep her in povertyand want when Providence afforded her such powerful protection.",91
310,"Theyconsulted their village priest, and the result was that Elizabeth Lavenzabecame the inmate of my parents’ house—my more thansister—the beautiful and adored companion of all my occupations andmy pleasures.",91
311,Everyone loved Elizabeth.,92
312,"The passionate and almost reverentialattachment with which all regarded her became, while I shared it, mypride and my delight.",92
313,"On the evening previous to her being brought tomy home, my mother had said playfully, “I have a pretty present for myVictor—tomorrow he shall have it.” And when, on the morrow, shepresented Elizabeth to me as her promised gift, I, with childishseriousness, interpreted her words literally and looked upon Elizabethas mine—mine to protect, love, and cherish.",92
314,All praises bestowed onher I received as made to a possession of my own.,92
315,We called each otherfamiliarly by the name of cousin.,92
316,"No word, no expression could bodyforth the kind of relation in which she stood to me—my more thansister, since till death she was to be mine only.",92
317,Chapter 2,94
318,We were brought up together; there was not quite a year difference inour ages.,95
319,I need not say that we were strangers to any species ofdisunion or dispute.,95
320,"Harmony was the soul of our companionship, andthe diversity and contrast that subsisted in our characters drew usnearer together.",95
321,"Elizabeth was of a calmer and more concentrateddisposition; but, with all my ardour, I was capable of a more intenseapplication and was more deeply smitten with the thirst for knowledge.",95
322,"She busied herself with following the aerial creations of the poets;and in the majestic and wondrous scenes which surrounded our Swisshome —the sublime shapes of the mountains, the changes of the seasons,tempest and calm, the silence of winter, and the life and turbulence ofour Alpine summers—she found ample scope for admiration and delight.",95
323,"While my companion contemplated with a serious and satisfied spirit themagnificent appearances of things, I delighted in investigating theircauses.",95
324,The world was to me a secret which I desired to divine.,95
325,"Curiosity, earnest research to learn the hidden laws of nature,gladness akin to rapture, as they were unfolded to me, are among theearliest sensations I can remember.",95
326,"On the birth of a second son, my junior by seven years, my parents gaveup entirely their wandering life and fixed themselves in their nativecountry.",96
327,"We possessed a house in Geneva, and a _campagne_ on Belrive,the eastern shore of the lake, at the distance of rather more than aleague from the city.",96
328,"We resided principally in the latter, and thelives of my parents were passed in considerable seclusion.",96
