,sentences,paragraph
1283,"“Then it ought to be Number One,” said Alice.",763
1284,"The King turned pale, and shut his note-book hastily.",764
1285,"“Consider yourverdict,” he said to the jury, in a low, trembling voice.",764
1286,"“There’s more evidence to come yet, please your Majesty,” said theWhite Rabbit, jumping up in a great hurry; “this paper has just beenpicked up.”",765
1287,“What’s in it?” said the Queen.,766
1288,"“I haven’t opened it yet,” said the White Rabbit, “but it seems to be aletter, written by the prisoner to—to somebody.”",767
1289,"“It must have been that,” said the King, “unless it was written tonobody, which isn’t usual, you know.”",768
1290,“Who is it directed to?” said one of the jurymen.,769
1291,"“It isn’t directed at all,” said the White Rabbit; “in fact, there’snothing written on the _outside_.” He unfolded the paper as he spoke,and added “It isn’t a letter, after all: it’s a set of verses.”",770
1292,“Are they in the prisoner’s handwriting?” asked another of the jurymen.,771
1293,"“No, they’re not,” said the White Rabbit, “and that’s the queerestthing about it.” (The jury all looked puzzled.)",772
1294,"“He must have imitated somebody else’s hand,” said the King.",773
1295,(The juryall brightened up again.),773
1296,"“Please your Majesty,” said the Knave, “I didn’t write it, and theycan’t prove I did: there’s no name signed at the end.”",774
1297,"“If you didn’t sign it,” said the King, “that only makes the matterworse.",775
1298,"You _must_ have meant some mischief, or else you’d have signedyour name like an honest man.”",775
1299,There was a general clapping of hands at this: it was the first reallyclever thing the King had said that day.,776
1300,"“That _proves_ his guilt,” said the Queen.",777
1301,“It proves nothing of the sort!” said Alice.,778
1302,"“Why, you don’t even knowwhat they’re about!”",778
1303,"“Read them,” said the King.",779
1304,The White Rabbit put on his spectacles.,780
1305,"“Where shall I begin, pleaseyour Majesty?” he asked.",780
1306,"“Begin at the beginning,” the King said gravely, “and go on till youcome to the end: then stop.”",781
1307,These were the verses the White Rabbit read:—,782
1308,"“They told me you had been to her,    And mentioned me to him:She gave me a good character,    But said I could not swim.",783
1309,"He sent them word I had not gone    (We know it to be true):If she should push the matter on,    What would become of you?",784
1310,"I gave her one, they gave him two,    You gave us three or more;They all returned from him to you,    Though they were mine before.",785
1311,"If I or she should chance to be    Involved in this affair,He trusts to you to set them free,    Exactly as we were.",786
1312,"My notion was that you had been    (Before she had this fit)An obstacle that came between    Him, and ourselves, and it.",787
1313,"Don’t let him know she liked them best,    For this must ever beA secret, kept from all the rest,    Between yourself and me.”",788
1314,"“That’s the most important piece of evidence we’ve heard yet,” said theKing, rubbing his hands; “so now let the jury—”",789
1315,"“If any one of them can explain it,” said Alice, (she had grown solarge in the last few minutes that she wasn’t a bit afraid ofinterrupting him,) “I’ll give him sixpence.",790
1316,_I_ don’t believe there’san atom of meaning in it.”,790
1317,"The jury all wrote down on their slates, “_She_ doesn’t believe there’san atom of meaning in it,” but none of them attempted to explain thepaper.",791
1318,"“If there’s no meaning in it,” said the King, “that saves a world oftrouble, you know, as we needn’t try to find any.",792
1319,"And yet I don’tknow,” he went on, spreading out the verses on his knee, and looking atthem with one eye; “I seem to see some meaning in them, after all.",792
1320,"“—_said I could not swim_—” you can’t swim, can you?” he added, turningto the Knave.",792
1321,The Knave shook his head sadly.,793
1322,“Do I look like it?” he said.,793
1323,"(Which hecertainly did _not_, being made entirely of cardboard.)",793
1324,"“All right, so far,” said the King, and he went on muttering over theverses to himself: “‘_We know it to be true_—’ that’s the jury, ofcourse—‘_I gave her one, they gave him two_—’ why, that must be what hedid with the tarts, you know—”",794
1325,"“But, it goes on ‘_they all returned from him to you_,’” said Alice.",795
1326,"“Why, there they are!” said the King triumphantly, pointing to thetarts on the table.",796
1327,“Nothing can be clearer than _that_.,796
1328,"Thenagain—‘_before she had this fit_—’ you never had fits, my dear, Ithink?” he said to the Queen.",796
1329,"“Never!” said the Queen furiously, throwing an inkstand at the Lizardas she spoke.",797
1330,"(The unfortunate little Bill had left off writing on hisslate with one finger, as he found it made no mark; but he now hastilybegan again, using the ink, that was trickling down his face, as longas it lasted.)",797
1331,"“Then the words don’t _fit_ you,” said the King, looking round thecourt with a smile.",798
1332,There was a dead silence.,798
1333,"“It’s a pun!” the King added in an offended tone, and everybodylaughed, “Let the jury consider their verdict,” the King said, forabout the twentieth time that day.",799
1334,"“No, no!” said the Queen.",800
1335,“Sentence first—verdict afterwards.”,800
1336,“Stuff and nonsense!” said Alice loudly.,801
1337,“The idea of having thesentence first!”,801
1338,"“Hold your tongue!” said the Queen, turning purple.",802
1339,“I won’t!” said Alice.,803
1340,“Off with her head!” the Queen shouted at the top of her voice.,804
1341,Nobodymoved.,804
1342,"“Who cares for you?” said Alice, (she had grown to her full size bythis time.)",805
1343,“You’re nothing but a pack of cards!”,805
1344,"At this the whole pack rose up into the air, and came flying down uponher: she gave a little scream, half of fright and half of anger, andtried to beat them off, and found herself lying on the bank, with herhead in the lap of her sister, who was gently brushing away some deadleaves that had fluttered down from the trees upon her face.",806
1345,"“Wake up, Alice dear!” said her sister; “Why, what a long sleep you’vehad!”",807
1346,"“Oh, I’ve had such a curious dream!” said Alice, and she told hersister, as well as she could remember them, all these strangeAdventures of hers that you have just been reading about; and when shehad finished, her sister kissed her, and said, “It _was_ a curiousdream, dear, certainly: but now run in to your tea; it’s getting late.”So Alice got up and ran off, thinking while she ran, as well she might,what a wonderful dream it had been.",808
1347,"But her sister sat still just as she left her, leaning her head on herhand, watching the setting sun, and thinking of little Alice and allher wonderful Adventures, till she too began dreaming after a fashion,and this was her dream:—",809
1348,"First, she dreamed of little Alice herself, and once again the tinyhands were clasped upon her knee, and the bright eager eyes werelooking up into hers—she could hear the very tones of her voice, andsee that queer little toss of her head to keep back the wandering hairthat _would_ always get into her eyes—and still as she listened, orseemed to listen, the whole place around her became alive with thestrange creatures of her little sister’s dream.",810
1349,"The long grass rustled at her feet as the White Rabbit hurried by—thefrightened Mouse splashed his way through the neighbouring pool—shecould hear the rattle of the teacups as the March Hare and his friendsshared their never-ending meal, and the shrill voice of the Queenordering off her unfortunate guests to execution—once more the pig-babywas sneezing on the Duchess’s knee, while plates and dishes crashedaround it—once more the shriek of the Gryphon, the squeaking of theLizard’s slate-pencil, and the choking of the suppressed guinea-pigs,filled the air, mixed up with the distant sobs of the miserable MockTurtle.",811
1350,"So she sat on, with closed eyes, and half believed herself inWonderland, though she knew she had but to open them again, and allwould change to dull reality—the grass would be only rustling in thewind, and the pool rippling to the waving of the reeds—the rattlingteacups would change to tinkling sheep-bells, and the Queen’s shrillcries to the voice of the shepherd boy—and the sneeze of the baby, theshriek of the Gryphon, and all the other queer noises, would change(she knew) to the confused clamour of the busy farm-yard—while thelowing of the cattle in the distance would take the place of the MockTurtle’s heavy sobs.",812
1351,"Lastly, she pictured to herself how this same little sister of herswould, in the after-time, be herself a grown woman; and how she wouldkeep, through all her riper years, the simple and loving heart of herchildhood: and how she would gather about her other little children,and make _their_ eyes bright and eager with many a strange tale,perhaps even with the dream of Wonderland of long ago: and how shewould feel with all their simple sorrows, and find a pleasure in alltheir simple joys, remembering her own child-life, and the happy summerdays.",813
1352,THE END,814
