,sentences,paragraph
375,There is no meaning in a name like that.,89
376,They should call it--let me see--the White Way of Delight.,89
377,Isn’t that a nice imaginative name?,89
378,When I don’t like the name of a place or a person I always imagine a new one and always think of them so.,89
379,"There was a girl at the asylum whose name was Hepzibah Jenkins, but I always imagined her as Rosalia DeVere.",89
380,"Other people may call that place the Avenue, but I shall always call it the White Way of Delight.",89
381,Have we really only another mile to go before we get home?,89
382,I’m glad and I’m sorry.,89
383,I’m sorry because this drive has been so pleasant and I’m always sorry when pleasant things end.,89
384,"Something still pleasanter may come after, but you can never be sure.",89
385,And it’s so often the case that it isn’t pleasanter.,89
386,That has been my experience anyhow.,89
387,But I’m glad to think of getting home.,89
388,"You see, I’ve never had a real home since I can remember.",89
389,It gives me that pleasant ache again just to think of coming to a really truly home.,89
390,"Oh, isn’t that pretty!”",89
391,They had driven over the crest of a hill.,90
392,"Below them was a pond, looking almost like a river so long and winding was it.",90
393,"A bridge spanned it midway and from there to its lower end, where an amber-hued belt of sand-hills shut it in from the dark blue gulf beyond, the water was a glory of many shifting hues--the most spiritual shadings of crocus and rose and ethereal green, with other elusive tintings for which no name has ever been found.",90
394,Above the bridge the pond ran up into fringing groves of fir and maple and lay all darkly translucent in their wavering shadows.,90
395,Here and there a wild plum leaned out from the bank like a white-clad girl tiptoeing to her own reflection.,90
396,"From the marsh at the head of the pond came the clear, mournfully-sweet chorus of the frogs.",90
397,"There was a little gray house peering around a white apple orchard on a slope beyond and, although it was not yet quite dark, a light was shining from one of its windows.",90
398,"“That’s Barry’s pond,” said Matthew.",91
399,"“Oh, I don’t like that name, either.",92
400,I shall call it--let me see--the Lake of Shining Waters.,92
401,"Yes, that is the right name for it.",92
402,I know because of the thrill.,92
403,When I hit on a name that suits exactly it gives me a thrill.,92
404,Do things ever give you a thrill?”,92
405,Matthew ruminated.,93
406,"“Well now, yes.",94
407,It always kind of gives me a thrill to see them ugly white grubs that spade up in the cucumber beds.,94
408,I hate the look of them.”,94
409,"“Oh, I don’t think that can be exactly the same kind of a thrill.",95
410,Do you think it can?,95
411,"There doesn’t seem to be much connection between grubs and lakes of shining waters, does there?",95
412,But why do other people call it Barry’s pond?”,95
413,“I reckon because Mr. Barry lives up there in that house.,96
414,Orchard Slope’s the name of his place.,96
415,If it wasn’t for that big bush behind it you could see Green Gables from here.,96
416,"But we have to go over the bridge and round by the road, so it’s near half a mile further.”",96
417,“Has Mr. Barry any little girls?,97
418,"Well, not so very little either--about my size.”",97
419,“He’s got one about eleven.,98
420,Her name is Diana.”,98
421,“Oh!” with a long indrawing of breath.,99
422,“What a perfectly lovely name!”,99
423,"“Well now, I dunno.",100
424,"There’s something dreadful heathenish about it, seems to me.",100
425,I’d ruther Jane or Mary or some sensible name like that.,100
426,But when Diana was born there was a schoolmaster boarding there and they gave him the naming of her and he called her Diana.”,100
427,"“I wish there had been a schoolmaster like that around when I was born, then.",101
428,"Oh, here we are at the bridge.",101
429,I’m going to shut my eyes tight.,101
430,I’m always afraid going over bridges.,101
431,"I can’t help imagining that perhaps, just as we get to the middle, they’ll crumple up like a jack-knife and nip us.",101
432,So I shut my eyes.,101
433,But I always have to open them for all when I think we’re getting near the middle.,101
434,"Because, you see, if the bridge _did_ crumple up I’d want to _see_ it crumple.",101
435,What a jolly rumble it makes!,101
436,I always like the rumble part of it.,101
437,Isn’t it splendid there are so many things to like in this world?,101
438,"There, we’re over.",101
439,Now I’ll look back.,101
440,"Good night, dear Lake of Shining Waters.",101
441,"I always say good night to the things I love, just as I would to people.",101
442,I think they like it.,101
443,That water looks as if it was smiling at me.”,101
444,When they had driven up the further hill and around a corner Matthew said:,102
445,“We’re pretty near home now.,103
446,That’s Green Gables over--”,103
447,"“Oh, don’t tell me,” she interrupted breathlessly, catching at his partially raised arm and shutting her eyes that she might not see his gesture.",104
448,“Let me guess.,104
449,I’m sure I’ll guess right.”,104
450,She opened her eyes and looked about her.,105
451,They were on the crest of a hill.,105
452,"The sun had set some time since, but the landscape was still clear in the mellow afterlight.",105
453,To the west a dark church spire rose up against a marigold sky.,105
454,"Below was a little valley and beyond a long, gently-rising slope with snug farmsteads scattered along it.",105
455,"From one to another the child’s eyes darted, eager and wistful.",105
456,"At last they lingered on one away to the left, far back from the road, dimly white with blossoming trees in the twilight of the surrounding woods.",105
457,"Over it, in the stainless southwest sky, a great crystal-white star was shining like a lamp of guidance and promise.",105
458,"“That’s it, isn’t it?” she said, pointing.",106
459,Matthew slapped the reins on the sorrel’s back delightedly.,107
460,"“Well now, you’ve guessed it!",108
461,But I reckon Mrs. Spencer described it so’s you could tell.”,108
462,"“No, she didn’t--really she didn’t.",109
463,All she said might just as well have been about most of those other places.,109
464,I hadn’t any real idea what it looked like.,109
465,But just as soon as I saw it I felt it was home.,109
466,"Oh, it seems as if I must be in a dream.",109
467,"Do you know, my arm must be black and blue from the elbow up, for I’ve pinched myself so many times today.",109
468,Every little while a horrible sickening feeling would come over me and I’d be so afraid it was all a dream.,109
