,sentences,paragraph
312,"Who’s him?” said my friend, stopping in hiscrunching of pie-crust.",142
313,“The young man.,143
314,That you spoke of.,143
315,That was hid with you.”,143
316,"“Oh ah!” he returned, with something like a gruff laugh.",144
317,“Him?,144
318,"Yes,yes!",144
319,_He_ don’t want no wittles.”,144
320,"“I thought he looked as if he did,” said I.",145
321,"The man stopped eating, and regarded me with the keenest scrutiny andthe greatest surprise.",146
322,“Looked?,147
323,When?”,147
324,“Just now.”,148
325,“Where?”,149
326,"“Yonder,” said I, pointing; “over there, where I found him noddingasleep, and thought it was you.”",150
327,"He held me by the collar and stared at me so, that I began to think hisfirst idea about cutting my throat had revived.",151
328,"“Dressed like you, you know, only with a hat,” I explained, trembling;“and—and”—I was very anxious to put this delicately—“and with—the samereason for wanting to borrow a file.",152
329,Didn’t you hear the cannon lastnight?”,152
330,“Then there _was_ firing!” he said to himself.,153
331,"“I wonder you shouldn’t have been sure of that,” I returned, “for weheard it up at home, and that’s farther away, and we were shut inbesides.”",154
332,"“Why, see now!” said he.",155
333,"“When a man’s alone on these flats, with alight head and a light stomach, perishing of cold and want, he hearsnothin’ all night, but guns firing, and voices calling.",155
334,Hears?,155
335,"He seesthe soldiers, with their red coats lighted up by the torches carriedafore, closing in round him.",155
336,"Hears his number called, hears himselfchallenged, hears the rattle of the muskets, hears the orders ‘Makeready!",155
337,Present!,155
338,"Cover him steady, men!’ and is laid hands on—andthere’s nothin’!",155
339,"Why, if I see one pursuing party last night—coming upin order, Damn ’em, with their tramp, tramp—I see a hundred.",155
340,And as tofiring!,155
341,"Why, I see the mist shake with the cannon, arter it was broadday,—But this man”; he had said all the rest, as if he had forgotten mybeing there; “did you notice anything in him?”",155
342,"“He had a badly bruised face,” said I, recalling what I hardly knew Iknew.",156
343,"“Not here?” exclaimed the man, striking his left cheek mercilessly,with the flat of his hand.",157
344,"“Yes, there!”",158
345,"“Where is he?” He crammed what little food was left, into the breast ofhis grey jacket.",159
346,“Show me the way he went.,159
347,"I’ll pull him down, like abloodhound.",159
348,Curse this iron on my sore leg!,159
349,"Give us hold of the file,boy.”",159
350,"I indicated in what direction the mist had shrouded the other man, andhe looked up at it for an instant.",160
351,"But he was down on the rank wetgrass, filing at his iron like a madman, and not minding me or mindinghis own leg, which had an old chafe upon it and was bloody, but whichhe handled as roughly as if it had no more feeling in it than the file.",160
352,"I was very much afraid of him again, now that he had worked himselfinto this fierce hurry, and I was likewise very much afraid of keepingaway from home any longer.",160
353,"I told him I must go, but he took no notice,so I thought the best thing I could do was to slip off.",160
354,"The last I sawof him, his head was bent over his knee and he was working hard at hisfetter, muttering impatient imprecations at it and at his leg.",160
355,"The lastI heard of him, I stopped in the mist to listen, and the file was stillgoing.",160
356,Chapter IV.,162
357,"I fully expected to find a Constable in the kitchen, waiting to take meup.",163
358,"But not only was there no Constable there, but no discovery had yetbeen made of the robbery.",163
359,"Mrs. Joe was prodigiously busy in getting thehouse ready for the festivities of the day, and Joe had been put uponthe kitchen doorstep to keep him out of the dust-pan,—an article intowhich his destiny always led him, sooner or later, when my sister wasvigorously reaping the floors of her establishment.",163
360,"“And where the deuce ha’ _you_ been?” was Mrs. Joe’s Christmassalutation, when I and my conscience showed ourselves.",164
361,I said I had been down to hear the Carols.,165
362,“Ah!,165
363,well!” observed Mrs.Joe.,165
364,“You might ha’ done worse.” Not a doubt of that I thought.,165
365,"“Perhaps if I warn’t a blacksmith’s wife, and (what’s the same thing) aslave with her apron never off, _I_ should have been to hear theCarols,” said Mrs. Joe.",166
366,"“I’m rather partial to Carols, myself, andthat’s the best of reasons for my never hearing any.”",166
367,"Joe, who had ventured into the kitchen after me as the dustpan hadretired before us, drew the back of his hand across his nose with aconciliatory air, when Mrs. Joe darted a look at him, and, when hereyes were withdrawn, secretly crossed his two forefingers, andexhibited them to me, as our token that Mrs. Joe was in a cross temper.",167
368,"This was so much her normal state, that Joe and I would often, forweeks together, be, as to our fingers, like monumental Crusaders as totheir legs.",167
369,"We were to have a superb dinner, consisting of a leg of pickled porkand greens, and a pair of roast stuffed fowls.",168
370,"A handsome mince-pie hadbeen made yesterday morning (which accounted for the mincemeat notbeing missed), and the pudding was already on the boil.",168
371,"These extensivearrangements occasioned us to be cut off unceremoniously in respect ofbreakfast; “for I ain’t,” said Mrs. Joe,—“I ain’t a-going to have noformal cramming and busting and washing up now, with what I’ve gotbefore me, I promise you!”",168
372,"So, we had our slices served out, as if we were two thousand troops ona forced march instead of a man and boy at home; and we took gulps ofmilk and water, with apologetic countenances, from a jug on thedresser.",169
373,"In the meantime, Mrs. Joe put clean white curtains up, andtacked a new flowered flounce across the wide chimney to replace theold one, and uncovered the little state parlour across the passage,which was never uncovered at any other time, but passed the rest of theyear in a cool haze of silver paper, which even extended to the fourlittle white crockery poodles on the mantel-shelf, each with a blacknose and a basket of flowers in his mouth, and each the counterpart ofthe other.",169
374,"Mrs. Joe was a very clean housekeeper, but had an exquisiteart of making her cleanliness more uncomfortable and unacceptable thandirt itself.",169
375,"Cleanliness is next to Godliness, and some people do thesame by their religion.",169
376,"My sister, having so much to do, was going to church vicariously, thatis to say, Joe and I were going.",170
377,"In his working-clothes, Joe was awell-knit characteristic-looking blacksmith; in his holiday clothes, hewas more like a scarecrow in good circumstances, than anything else.",170
378,Nothing that he wore then fitted him or seemed to belong to him; andeverything that he wore then grazed him.,170
